place,label,labelLang,class,higherClass,geoname,gnd,partOf
http://www.wikidata.org/entity/Q119720,Campo de concentração de Oranienburg,pt,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,Campo de concentración de Oranienburg,es,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,campo di concentramento di Oranienburg,it,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,ekstermejo Oranienburg,eo,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,Kamp konsentrasi Oranienburg,id,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,KL Oranienburg,pl,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,Koncentrační tábor Oranienburg,cs,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,Koncentračný tábor Oranienburg,sk,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,KZ Oranienburg,de,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,KZ Oranienburg,lb,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,Oranienburg,br,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,Oranienburg,fr,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,Oranienburg,fy,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,Oranienburg,nb,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,Oranienburg,nl,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,Oranienburg concentration camp,en,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,Oranienburgeko kontzentrazio esparrua,eu,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,oranienburgi koncentrációs tábor,hu,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,Oranienburg koncentrationslejr,da,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,Oranienburgs koncentrationsläger,sv,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,Στρατόπεδο συγκέντρωσης Οράνιενμπουργκ,el,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,Ораниенбург,ru,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,מחנה הריכוז אורניינבורג,he,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,معسكر اعتقال أورانينبورغ,ar,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,ഒറാനിയൻബർഗ് കോൺസൺട്രേഷൻ ക്യാമ്പ്,ml,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,オラニエンブルク強制収容所,ja,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,奥拉宁堡集中营,zh-cn,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,奥拉宁堡集中营,zh-hans,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,奧拉寧堡集中營,zh,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q119720,奧拉寧堡集中營,zh-hant,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,4226477-7,
http://www.wikidata.org/entity/Q12045738,Brünn,pl,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q12045738,Brünn concentration camp,en,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q12045738,Brünn konsentrasjonsleir,nb,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q12045738,Pobočný koncentrační tábor Brno,cs,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q12045738,Брюнн (концлагерь),ru,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q12112599,Kremenchuk Concentration Camps,en,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q12112599,Концентракы Кременчука,rue,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q12112599,Концетраційні табори Кременчука,uk,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q12167643,Khorol Yama concentration camp,en,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q12167643,Konzentrationslager der Chorol,de,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q12167643,Концентрационный лагерь «Хорольская яма»,ru,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q12167643,Хорольска яма,rue,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q12167643,Хорольська яма,uk,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q122264962,obóz zagłady z II wojny światowej 59A w Chełmnie,pl,http://www.wikidata.org/entity/Q153813,http://www.wikidata.org/entity/Q328468,,,
http://www.wikidata.org/entity/Q124218289,Гета ў Клічаве,be,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q124218289,Гетто в Кличеве,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q125121603,Gdańsk Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q125121603,getto w Gdansku,pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
